Href,Type,Name,Teacher,Level,Duration,Date,Votes
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Information and Cyber Security Literacy: Security Operations,Christopher Rees,Beginner,56m,2024-07-08,
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Information and Cyber Security Literacy: Security Operations,Christopher Rees,Beginner,56m,2024-07-08,
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,EF Core: Best Practices,Michael Perry,Intermediate,2h 9m,2024-07-08,(59)
https://www.pluralsight.com/browse?=&q=salesforce&%20engineering&type=all&sort=default,Course,SnowPro Advanced Data Analyst: Data Transformation and Modeling,Ian Fogelman,Intermediate,1h 13m,2024-07-08,
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Information and Cyber Security Literacy: Security Operations,Christopher Rees,Beginner,56m,2024-07-08,
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Getting Started with Google Kubernetes Engine,Google Cloud,Beginner,1h 21m,2024-07-03,
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,The Data Lifecycle: Following Data from Creation to Insight,Troy Kranendonk,Beginner,24m,2024-07-03,
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Physical Security for the Defender,Owen Dubiel,Intermediate,49m,2024-07-03,
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,The Data Lifecycle: Following Data from Creation to Insight,Troy Kranendonk,Beginner,24m,2024-07-03,
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Big Data for Data Engineers,Dayo Bamikole,Beginner,58m,2024-07-02,
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Big Data for Data Engineers,Dayo Bamikole,Beginner,58m,2024-07-02,
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Big Data for Data Engineers,Dayo Bamikole,Beginner,58m,2024-07-02,
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Big Data for Data Engineers,Dayo Bamikole,Beginner,58m,2024-07-02,
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Reliable Google Cloud Infrastructure: Design and Process,Google Cloud,Advanced,4h 25m,2024-07-01,
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Machine Learning Operations (MLOps) with Vertex AI: Model Evaluation,Google Cloud,Intermediate,1h 6m,2024-06-28,
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Building an Application Using Java SE,Sander Mak,Intermediate,3h 6m,2024-06-28,(60)
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Visualizing Data with Generative AI,Russ Thomas,Beginner,13m,2024-06-28,
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,Machine Learning Operations (MLOps) with Vertex AI: Model Evaluation,Google Cloud,Intermediate,1h 6m,2024-06-28,
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,Configuring Windows 10/11 Connectivity and Storage,Glenn Weadock,Intermediate,3h 20m,2024-06-27,
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Blazor 5: The Big Picture,Barry Luijbregts,Beginner,32m,2024-06-26,(506)
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Managing Modern Databases with Generative AI,Pinal Dave,Beginner,13m,2024-06-26,(14)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Input Validation Testing with Burp Suite,Ricardo Reimao,Intermediate,59m,2024-06-26,
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Managing Modern Databases with Generative AI,Pinal Dave,Beginner,13m,2024-06-26,(14)
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Gemini: Prompt Engineering for IT Administrators,Uzair Ansari,Beginner,13m,2024-06-25,
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,Machine Learning Operations (MLOps) for Generative AI,Google Cloud,Intermediate,22m,2024-06-25,
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Gemini: Prompt Engineering for IT Administrators,Uzair Ansari,Beginner,13m,2024-06-25,
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Machine Learning Operations (MLOps) for Generative AI,Google Cloud,Intermediate,22m,2024-06-25,
https://www.pluralsight.com/browse?=&q=game%20development&type=all&sort=default,Course,Responsible AI for Developers: Interpretability & Transparency,Google Cloud,Intermediate,51m,2024-06-25,
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Getting Started with Programming in Java 11,Jim Wilson,Beginner,4h 42m,2024-06-25,(807)
https://www.pluralsight.com/browse?=&q=mobile%20development&type=all&sort=default,Course,Responsible AI for Developers: Interpretability & Transparency,Google Cloud,Intermediate,51m,2024-06-25,
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Tableau Certified Data Analyst: Explore and Analyze Data,Amine Cherrat,Beginner,1h 47m,2024-06-25,
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Building Resilient Streaming Analytics Systems on Google Cloud,Google Cloud,Intermediate,1h 45m,2024-06-25,
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Tableau Certified Data Analyst: Explore and Analyze Data,Amine Cherrat,Beginner,1h 47m,2024-06-25,
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,"Smart Analytics, Machine Learning, and AI on Google Cloud",Google Cloud,Intermediate,1h 11m,2024-06-24,
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,SnowPro Advanced Data Analyst: Data Presentation and Visualization,Warner Chaves,Intermediate,1h 5m,2024-06-24,
https://www.pluralsight.com/browse?=&q=game%20development&type=all&sort=default,Course,Responsible AI for Developers: Fairness & Bias,Google Cloud,Intermediate,1h 9m,2024-06-24,
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,SnowPro Advanced Data Analyst: Data Presentation and Visualization,Warner Chaves,Intermediate,1h 5m,2024-06-24,
https://www.pluralsight.com/browse?=&q=mobile%20development&type=all&sort=default,Course,Responsible AI for Developers: Fairness & Bias,Google Cloud,Intermediate,1h 9m,2024-06-24,
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Encoder-Decoder Architecture,Google Cloud,Intermediate,29m,2024-06-22,
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Encoder-Decoder Architecture,Google Cloud,Intermediate,29m,2024-06-22,
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Encoder-Decoder Architecture,Google Cloud,Intermediate,29m,2024-06-22,
https://www.pluralsight.com/browse?=&q=salesforce&%20engineering&type=all&sort=default,Course,Create AWS Infrastructure as Code Templates Using Generative AI,Shubham Sinha,Beginner,17m,2024-06-21,
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Java SE: The Big Picture,Sander Mak,Beginner,1h 31m,2024-06-20,(124)
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Implementing the ServiceNow Asset Management Database,Catalin Popa,Intermediate,1h 21m,2024-06-18,
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,Azure Virtual Desktop: Plan an AVD Architecture,Ned Bellavance,Intermediate,1h 22m,2024-06-18,(13)
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,Azure Virtual Desktop: Plan and Implement Identity and Security,Ned Bellavance,Intermediate,1h 29m,2024-06-18,
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Java SE Unit Testing with JUnit,Jim Weaver,Intermediate,1h 57m,2024-06-18,(49)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Azure Virtual Desktop: Plan an AVD Architecture,Ned Bellavance,Intermediate,1h 22m,2024-06-18,(13)
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Azure Virtual Desktop: Plan an AVD Architecture,Ned Bellavance,Intermediate,1h 22m,2024-06-18,(13)
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Concurrent Programming in Swift 5,Bear Cahill,Intermediate,1h 16m,2024-06-14,
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Google Security Operations - Deep Dive,Google Cloud,Advanced,1h 55m,2024-06-13,
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Google Security Operations - Fundamentals,Google Cloud,Beginner,1h 27m,2024-06-13,
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Google Security Operations - Fundamentals,Google Cloud,Beginner,1h 27m,2024-06-13,
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Scaling with Google Cloud Operations,Google Cloud,Beginner,44m,2024-06-13,
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Developer Security Champion: Supply Chain Security,Kevin James,Beginner,14m,2024-06-13,
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Google Security Operations - Fundamentals,Google Cloud,Beginner,1h 27m,2024-06-13,
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Scaling with Google Cloud Operations,Google Cloud,Beginner,44m,2024-06-13,
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Developer Security Champion: Supply Chain Security,Kevin James,Beginner,14m,2024-06-13,
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Scaling with Google Cloud Operations,Google Cloud,Beginner,44m,2024-06-13,
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Exploring Data Transformation with Google Cloud,Google Cloud,Beginner,55m,2024-06-13,
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Google Security Operations - Deep Dive,Google Cloud,Advanced,1h 55m,2024-06-13,
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Feature Engineering with Generative AI,Alper Tellioglu,Beginner,20m,2024-06-12,
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Design Patterns in Java: Behavioral,Bryan Hansen,Intermediate,4h 22m,2024-06-12,(229)
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,The Ultimate Guide to Creating a Learning Culture at Work,Madecraft,Beginner,1h 13m,2024-06-12,
https://www.pluralsight.com/browse?=&q=mobile%20development&type=all&sort=default,Course,Data Portfolio Development with Generative AI,David Clinton,Beginner,12m,2024-06-11,
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Anthropic: Prompt Engineering for Cyber Security,Dale Meredith,Beginner,20m,2024-06-11,
https://www.pluralsight.com/browse?=&q=game%20development&type=all&sort=default,Course,Data Portfolio Development with Generative AI,David Clinton,Beginner,12m,2024-06-11,
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Security Command Center Fundamentals,Google Cloud,Beginner,1h 37m,2024-06-07,
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Security Command Center Fundamentals,Google Cloud,Beginner,1h 37m,2024-06-07,
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Security Command Center Fundamentals,Google Cloud,Beginner,1h 37m,2024-06-07,
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Security Command Center Fundamentals,Google Cloud,Beginner,1h 37m,2024-06-07,
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Data Engineering in the Cloud,Bogdan Sucaciu,Beginner,49m,2024-06-07,
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Data Engineering in the Cloud,Bogdan Sucaciu,Beginner,49m,2024-06-07,
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Integrate Databases with Apache Airflow,Pinal Dave,Intermediate,14m,2024-06-07,(13)
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,GitHub Actions: The Big Picture,Aaron Stewart,Beginner,42m,2024-06-06,(13)
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Behavioral Design Patterns in Kotlin,Kevin Jones,Advanced,4h 28m,2024-06-04,
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Designing APIs for Microservices,Esteban Herrera,Beginner,1h 16m,2024-06-04,
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Red Team Operations: Target and Capability Development,Aaron Rosenmund,Intermediate,1h 11m,2024-06-03,
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Red Team Operations: Target and Capability Development,Aaron Rosenmund,Intermediate,1h 11m,2024-06-03,
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Database Design for Data Engineers,Russ Thomas,Beginner,48m,2024-05-31,
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Preparing for Your Professional Cloud Security Engineer Journey,Google Cloud,Beginner,1h 2m,2024-05-31,
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Database Design for Data Engineers,Russ Thomas,Beginner,48m,2024-05-31,
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Database Design for Data Engineers,Russ Thomas,Beginner,48m,2024-05-31,
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Security Policies and Procedures for Cisco CyberOps Associate,Joe Abraham,Intermediate,1h 50m,2024-05-30,
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Security Policies and Procedures for Cisco CyberOps Associate,Joe Abraham,Intermediate,1h 50m,2024-05-30,
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,SQL for Data Engineers,Gerald Britton,Beginner,53m,2024-05-30,(10)
https://www.pluralsight.com/browse?=&q=business%20intelligence&type=all&sort=default,Course,Gemini: Prompt Engineering for Business Professionals,Xavier Morera,Beginner,20m,2024-05-30,
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,BigQuery for Data Analysts,Google Cloud,Intermediate,2h 58m,2024-05-29,
